,track_id,track_name,track_pop,artist_name,artist_pop,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
13,1wcr8DjnN59Awev8nnKpQ4,Drunk-Dazed,75,ENHYPEN,73.0,"['anime', 'k-pop boy group']",0.599,0.869,5,-5.174,0.0,0.0618,0.000707,0.0,0.0911,0.453,132.889
14,2bnJ8IxZnVc2YmUaX0sZap,JIKJIN,75,TREASURE,69.0,[],0.819,0.55,0,-6.57,1.0,0.0434,0.0367,0.0,0.0945,0.573,130.077
15,3dbLT62Cvs46Ju7a8gpr36,Savage,77,aespa,70.0,['k-pop girl group'],0.727,0.879,9,-1.167,1.0,0.129,0.124,1.17e-05,0.244,0.671,146.959
16,6LnEoRQKMcaFTR5UvaKuBy,Rock with you,73,SEVENTEEN,77.0,"['k-pop', 'k-pop boy group']",0.621,0.816,11,-5.242,1.0,0.104,0.0966,0.0,0.134,0.694,163.966
17,6tCssnvTUREcperDOUTqvA,WANNABE,31,ITZY,71.0,['k-pop girl group'],0.809,0.911,6,-4.41,0.0,0.0617,0.00795,0.000179,0.181,0.64,122.035
18,0Z99Xe1lGBmq60RwJ5YU18,PING PONG,71,HyunA&DAWN,52.0,['k-pop'],0.855,0.87,10,-2.059,0.0,0.0826,0.0122,0.000675,0.0202,0.863,103.028
19,0RzT9tBLcQhofW2TNiHP9B,God’s Menu,30,Stray Kids,79.0,"['k-pop', 'k-pop boy group']",0.689,0.771,5,-3.618,1.0,0.0548,0.00776,0.0,0.521,0.482,157.052
20,2PcJoVkfjcbvoqBxV1Nj7y,All I Wanna Do,67,Jay Park,66.0,"['k-pop', 'k-rap', 'korean r&b']",0.613,0.668,8,-6.867,1.0,0.267,0.245,0.0,0.0735,0.509,96.176
21,2QI91Tq1F2Tl0slIaSegs1,GOT MY NUMBER,65,Monsta X,66.0,"['k-pop', 'k-pop boy group']",0.739,0.474,9,-5.803,1.0,0.0915,0.0584,2.93e-06,0.128,0.513,96.03
22,3VqeTFIvhxu3DIe4eZVzGq,Butter,7,BTS,92.0,"['k-pop', 'k-pop boy group']",0.759,0.459,8,-5.187,1.0,0.0948,0.00323,0.0,0.0906,0.695,109.997
23,2zrhoHlFKxFTRF5aMyxMoQ,Next Level,76,aespa,70.0,['k-pop girl group'],0.82,0.852,11,-2.567,0.0,0.166,0.488,5.94e-06,0.0907,0.82,109.036
24,3zmrdOtnOogqLllz26WLZ3,Deja Vu,70,ATEEZ,69.0,"['k-pop', 'k-pop boy group']",0.692,0.835,6,-4.978,0.0,0.0628,0.0517,0.0,0.134,0.566,80.017
25,3rR9kTA6mD9LbmsCE0QWEY,Favorite (Vampire),64,NCT 127,68.0,"['k-pop', 'k-pop boy group']",0.561,0.758,5,-3.87,0.0,0.0478,0.000831,3.08e-06,0.15,0.178,149.944
26,5awNIWVrh2ISfvPd5IUZNh,PTT (Paint The Town),70,LOONA,66.0,"['k-pop', 'k-pop girl group']",0.781,0.814,8,-2.437,1.0,0.1,0.0735,1.92e-05,0.0565,0.546,124.028
27,1LNlfvPQmB0cqYJQQskZ8x,MOMMAE,69,Jay Park,66.0,"['k-pop', 'k-rap', 'korean r&b']",0.694,0.691,0,-4.791,1.0,0.287,0.226,0.0,0.104,0.678,93.91
28,3QD0Y1tTngihByjdWC99lG,Killing Me,65,CHUNG HA,60.0,['k-pop'],0.722,0.851,10,-2.589,1.0,0.264,0.35,0.0,0.0661,0.763,122.012
29,2cUzIBGMvx2BZ2Q1fzjdl1,NUNU NANA,70,Jessi,69.0,['k-pop'],0.743,0.689,7,-2.846,1.0,0.0289,0.0198,0.0,0.708,0.504,104.936
30,1t2qYCAjUAoGfeFeoBlK51,Black Mamba,74,aespa,70.0,['k-pop girl group'],0.52,0.915,2,-2.862,1.0,0.103,0.0618,0.000946,0.0856,0.5,90.069
31,1zoyteFQmeUUqyOl2Xznpy,Tamed-Dashed,71,ENHYPEN,73.0,"['anime', 'k-pop boy group']",0.568,0.809,11,-3.869,0.0,0.0517,0.000253,3.33e-05,0.151,0.709,155.029
32,2VJOpzv5sBpstCX9venJr5,Rollin',0,Brave Girls,57.0,"['k-pop', 'k-pop girl group']",0.69,0.878,1,-3.908,1.0,0.0917,0.0312,0.0,0.188,0.548,124.948
33,7I0vl97TYZW86qYdgcD1qu,Back Door,29,Stray Kids,79.0,"['k-pop', 'k-pop boy group']",0.82,0.842,7,-3.853,1.0,0.272,0.157,0.0,0.112,0.653,107.952
34,332GJ8ykVuEt3jOT1sy7j6,Hello Future,70,NCT DREAM,73.0,"['k-pop', 'k-pop boy group']",0.545,0.803,1,-2.283,1.0,0.0526,0.0261,0.0,0.114,0.5,170.006
35,1Q5SpQeocfNXefx76svqkl,Make A Wish (Birthday Song),66,NCT U,64.0,"['k-pop', 'k-pop boy group']",0.732,0.795,8,-2.263,1.0,0.1,0.0632,0.0,0.0569,0.693,100.954
36,34JfHOd0fcefm4FSPSrIhF,Cold Blooded,71,Jessi,69.0,['k-pop'],0.961,0.739,9,-6.665,1.0,0.224,0.0794,0.0,0.0372,0.759,119.96
37,3Ea1CNsTqBY4RtAESrBeNI,Going Dumb (with Stray Kids),63,Alesso,75.0,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",0.834,0.651,6,-4.855,0.0,0.0595,0.153,0.0,0.146,0.49,121.978
38,5iIpbD34k4wnuRMZDNnuWf,I'm Not Cool,68,HyunA,55.0,['k-pop'],0.883,0.845,11,-2.069,1.0,0.0585,0.0161,0.00157,0.29,0.656,116.004
39,24nK8tW7Pt3Inh2utttuoG,HIP,71,MAMAMOO,64.0,"['k-pop', 'k-pop girl group']",0.782,0.731,3,-4.581,0.0,0.143,0.0376,3.15e-05,0.0956,0.824,138.032
40,7ecbsiAQ6PNdiAq0hplVZo,Blessed-Cursed,73,ENHYPEN,73.0,"['anime', 'k-pop boy group']",0.604,0.886,4,-3.523,0.0,0.061,0.0925,0.0,0.596,0.401,127.098
41,2bZIDMpzVooosmPHn0tHnd,STEREOTYPE,72,STAYC,65.0,"['k-pop', 'k-pop girl group']",0.605,0.805,6,-3.212,1.0,0.0641,0.313,0.0,0.659,0.738,148.298
42,1117juaaAkSIUsQxTmmcKM,Pretty U,67,SEVENTEEN,77.0,"['k-pop', 'k-pop boy group']",0.642,0.931,8,-2.82,1.0,0.163,0.0173,0.0,0.0815,0.884,155.088
43,0Vu5tjvXZX3qtzRiezxLi1,Pirate,68,EVERGLOW,61.0,"['k-pop', 'k-pop girl group']",0.683,0.685,7,-5.381,1.0,0.0425,0.00195,0.0,0.0582,0.381,129.993
44,11bKMtXv6SRHY4paHR6qhz,Universe (Let's Play Ball),61,NCT U,64.0,"['k-pop', 'k-pop boy group']",0.592,0.893,5,-1.591,0.0,0.141,0.0539,0.0,0.0391,0.752,179.969
45,5GK7eDDTVz7CTge1wJrDQW,Kill This Love,70,BLACKPINK,78.0,"['k-pop', 'k-pop girl group']",0.738,0.861,2,-4.141,1.0,0.237,0.318,0.00182,0.325,0.58,131.98
46,5FiXhM80sP4yg6tEnHkZZn,HWAA,67,(G)I-DLE,72.0,"['k-pop', 'k-pop girl group']",0.384,0.868,6,-3.226,0.0,0.0711,0.0458,5.82e-06,0.0797,0.233,95.027
47,3FNuG1PjKcOu7tAqZKB4kZ,BOP BOP!,68,VIVIZ,57.0,['k-pop'],0.688,0.831,0,-2.857,1.0,0.0962,0.0697,0.0,0.13,0.707,126.118
48,3dI59jLoFMjMAyUAyRZnkE,BANG BANG BANG,69,BIGBANG,66.0,"['k-pop', 'k-pop boy group']",0.69,0.843,1,-2.949,1.0,0.0534,0.0167,0.0,0.346,0.428,135.01
49,5BXr7hYZQOeRttkeWYTq5S,ASAP,71,STAYC,65.0,"['k-pop', 'k-pop girl group']",0.764,0.802,0,-4.217,1.0,0.0351,0.102,0.0,0.189,0.323,132.02
50,2FymmKBuog0loCuNXMwQID,Ready to love,70,SEVENTEEN,77.0,"['k-pop', 'k-pop boy group']",0.668,0.705,9,-5.731,0.0,0.0356,0.0274,0.0,0.215,0.549,129.984
51,6kKC35sKUh2FUx4M0qAL44,Candy,64,BAEKHYUN,62.0,['k-pop'],0.649,0.767,11,-3.838,0.0,0.0455,0.24,0.0,0.0929,0.608,149.918
52,3a4VCqofc7Wf7cqfZYu2Ad,Happy Death Day,64,Xdinary Heroes,45.0,[],0.677,0.841,9,-2.97,0.0,0.0813,0.0243,0.0,0.16,0.418,130.024
53,4fZYGHiRcKxwVSnF498uaE,Nillili Mambo,64,Block B,52.0,"['k-pop', 'k-pop boy group', 'korean r&b']",0.756,0.837,2,-2.711,0.0,0.0524,0.0131,0.0,0.0943,0.537,109.937
54,6ukWoX4AHV76JdYVdKRPk8,Lotto,65,EXO,69.0,"['k-pop', 'k-pop boy group']",0.798,0.867,11,-3.207,0.0,0.0386,0.0618,0.0,0.193,0.702,99.996
55,0rNLaGUleZ91DXMxmZNq5v,Fireworks (I'm The One),66,ATEEZ,69.0,"['k-pop', 'k-pop boy group']",0.724,0.904,0,-3.815,1.0,0.0872,0.0419,4.79e-06,0.163,0.728,130.036
56,1iGQpclvzonFNzy7Ko89V7,Sticker,62,NCT 127,68.0,"['k-pop', 'k-pop boy group']",0.527,0.769,2,-0.419,1.0,0.28,0.311,0.0,0.742,0.719,156.032
57,4ER58qECydWokIsgqtysWu,딱 좋아(Just right),62,GOT7,67.0,"['k-pop', 'k-pop boy group']",0.76,0.781,11,-2.881,0.0,0.0641,0.233,0.0,0.106,0.736,95.97
58,0Me6SI6hgowLrZAKvtyVOg,The Boys,63,Girls' Generation,61.0,"['k-pop', 'k-pop girl group']",0.876,0.937,1,-0.593,0.0,0.093,0.162,0.0,0.232,0.902,114.982
59,3wEYYVD6uC3A3LhVhqARZv,THRILL RIDE,60,THE BOYZ,60.0,"['k-pop', 'k-pop boy group']",0.725,0.886,8,-2.21,1.0,0.037,0.0643,0.0,0.0971,0.715,97.035
60,5joNJn9LUvYcamWwa2iYCL,Nonstop,63,OH MY GIRL,57.0,"['k-pop', 'k-pop girl group']",0.753,0.91,0,-2.591,1.0,0.0517,0.171,0.0,0.367,0.825,123.983
61,5Wll1i0Y8GGjyePcP83L3x,Feelin' Like,58,PENTAGON,57.0,"['k-pop', 'k-pop boy group']",0.868,0.682,11,-4.887,0.0,0.353,0.0504,0.0,0.0665,0.861,111.973
62,0IEVKWduAaMcZepZQVr80T,Likey,69,TWICE,79.0,"['k-pop', 'k-pop girl group']",0.723,0.903,4,-1.262,0.0,0.033,0.413,0.000377,0.118,0.443,132.006
63,71vPAjlG1x606483GTJNhY,FIESTA,0,IZ*ONE,62.0,"['k-pop', 'k-pop girl group']",0.758,0.927,7,-2.105,1.0,0.0537,0.062,0.0,0.343,0.738,122.999
64,6UDtY4939Z6p8gwuHhXb3g,Hellevator,12,Stray Kids,79.0,"['k-pop', 'k-pop boy group']",0.506,0.829,7,-2.109,0.0,0.163,0.0119,0.0,0.258,0.353,78.183
65,6Rx0ORYPP3GH9rTvGS5Vy8,CALL ME BABY,66,EXO,69.0,"['k-pop', 'k-pop boy group']",0.692,0.886,1,-2.519,1.0,0.0519,0.284,0.0,0.341,0.879,100.03
66,4vLqN0bIxIQjlet2mIMBnx,Ring Ding Dong,61,SHINee,60.0,"['k-pop', 'k-pop boy group']",0.835,0.934,1,-1.258,1.0,0.0431,0.125,0.000501,0.222,0.811,124.98
67,0ErzcmZ2gIwX7X0xSMQPix,BOSS,65,NCT,56.0,"['k-pop', 'k-pop boy group']",0.787,0.543,10,-6.7,0.0,0.037,0.0233,0.0,0.0861,0.332,99.026
68,7nkp1uuSbKkoxMvEs8cSw0,Shine,66,PENTAGON,57.0,"['k-pop', 'k-pop boy group']",0.74,0.804,3,-2.187,1.0,0.0546,0.411,0.0,0.0578,0.791,150.013
69,7od91jr6uXk0JoxVaIRA18,Chi Mat Ba Ram,56,Brave Girls,57.0,"['k-pop', 'k-pop girl group']",0.646,0.89,7,-1.679,1.0,0.0324,0.0281,0.0,0.296,0.828,126.994
70,54HsCR7lJJdwxmEnTY1JfF,Dun Dun Dance,63,OH MY GIRL,57.0,"['k-pop', 'k-pop girl group']",0.647,0.957,1,-0.384,0.0,0.0819,0.169,0.0,0.234,0.764,114.968
71,5T6UFJ0AtAU7gXGybQ0HH7,Tear Drop,58,SF9,52.0,"['k-pop', 'k-pop boy group']",0.697,0.925,11,-4.9,0.0,0.0466,0.0836,0.000135,0.142,0.336,119.963
72,4IOxk5ep5ONrdlL0ZIy64v,Snapping,62,CHUNG HA,60.0,['k-pop'],0.746,0.726,8,-3.499,0.0,0.0394,0.0706,3.43e-06,0.278,0.578,104.961
73,6E7jAJN2e3znSHyPCdQqx8,gogobebe,63,MAMAMOO,64.0,"['k-pop', 'k-pop girl group']",0.704,0.787,0,-3.114,1.0,0.082,0.114,0.0,0.228,0.707,96.929
74,2hJS7BdEaH9Jo8MeJujsHT,HELICOPTER,62,CLC,52.0,"['k-pop', 'k-pop girl group', 'korean city pop']",0.666,0.908,5,-2.819,0.0,0.056,0.0323,0.0,0.383,0.655,155.048
75,2DQgD8rAJLKNptQFK70ndO,The Stealer,59,THE BOYZ,60.0,"['k-pop', 'k-pop boy group']",0.789,0.86,5,-4.042,0.0,0.0615,0.0277,0.0,0.317,0.403,115.956
76,0aW4RWeGekBfU2NhREc5kL,Do It Like This,63,P1Harmony,55.0,"['k-pop', 'k-pop boy group']",0.838,0.838,2,-3.308,1.0,0.0897,0.0456,0.0,0.0887,0.389,95.019
77,1bIbXKrXRxfNh1l9a9lN2Q,ALL IN,58,Stray Kids,79.0,"['k-pop', 'k-pop boy group']",0.74,0.834,0,-5.751,1.0,0.293,0.0392,0.0,0.0568,0.775,139.961
78,0qQBuGsT79rKtmmfC0V38x,Haru Haru,0,BIGBANG,66.0,"['k-pop', 'k-pop boy group']",0.687,0.914,6,-5.02,1.0,0.0437,0.166,0.0,0.0858,0.675,126.001
79,7gr57cYekMWriyJYbT7oZ4,HANN (Alone),62,(G)I-DLE,72.0,"['k-pop', 'k-pop girl group']",0.709,0.718,6,-3.315,0.0,0.0312,0.059,0.0,0.167,0.24,104.971
80,1Ylu1Il2czce9eQQXtDXwO,MAVERICK,59,THE BOYZ,60.0,"['k-pop', 'k-pop boy group']",0.728,0.853,8,-2.453,1.0,0.0568,0.0628,0.0,0.132,0.535,103.025
81,3RtapbUtHJgnVlZWahStUS,LOVE BOMB,59,fromis_9,57.0,"['k-pop', 'k-pop girl group']",0.625,0.931,6,-1.885,0.0,0.151,0.138,0.0,0.309,0.863,154.061
82,7kTKAdVVlDxve6Qr7Hm7Qc,Bad Girl Good Girl,56,miss A,48.0,"['k-pop', 'k-pop girl group']",0.793,0.805,10,-4.224,1.0,0.0438,0.1,9.03e-05,0.0641,0.507,135.987
83,46E1ic6n099e76t5J1TbHn,View,60,SHINee,60.0,"['k-pop', 'k-pop boy group']",0.728,0.801,6,-4.428,0.0,0.0439,0.04,0.0,0.0415,0.656,123.953
84,4hxNs73449mNhfLIvAC9zz,Love Killa,61,Monsta X,66.0,"['k-pop', 'k-pop boy group']",0.451,0.867,4,-3.316,0.0,0.459,0.0785,0.0,0.348,0.511,89.108
85,6D5MBszb8lFekYIxk71vX9,Lies,0,BIGBANG,66.0,"['k-pop', 'k-pop boy group']",0.78,0.849,6,-5.646,1.0,0.064,0.159,0.0,0.93,0.662,125.018
86,7dgO6H1BxXeXfxDkiDN8E9,NalinA,58,Block B,52.0,"['k-pop', 'k-pop boy group', 'korean r&b']",0.78,0.956,8,-3.69,1.0,0.0882,0.0523,0.0,0.0675,0.921,114.971
87,6ZizEG2wtzeHrgKEv1eBmD,So Hot,51,Wonder Girls,49.0,"['k-pop', 'k-pop girl group']",0.879,0.695,1,-5.87,0.0,0.0521,0.0192,0.00976,0.0515,0.963,139.985
88,3NIuhONwDFEwjcekOat7mL,Outsider,49,BTOB,56.0,"['k-pop', 'k-pop boy group']",0.742,0.827,7,-3.04,1.0,0.269,0.108,0.0,0.0611,0.776,94.956
89,4tzkSoh450XnimhNWVmBhg,Never Ever,56,GOT7,67.0,"['k-pop', 'k-pop boy group']",0.794,0.835,5,-2.043,0.0,0.0961,0.266,0.0,0.0979,0.771,101.039
90,4q2HU9Ijpk4zJ24x7oMdXb,FIRE,53,2NE1,58.0,"['dance pop', 'k-pop', 'k-pop girl group']",0.867,0.783,11,-2.25,0.0,0.0687,0.00822,0.00643,0.302,0.701,126.04
91,5T7NN5LxcfMEudEbya2wcE,RHYTHM TA,56,iKON,63.0,"['k-pop', 'k-pop boy group']",0.764,0.828,7,-4.375,1.0,0.0967,0.104,0.0,0.332,0.583,81.989
92,0awQIOFGtg18LCJ0WhFf8s,House Party,53,SUPER JUNIOR,58.0,"['k-pop', 'k-pop boy group']",0.489,0.876,0,-3.279,1.0,0.125,0.0797,0.0,0.139,0.833,114.959
93,6ikuCPBHanUnebgfeGJ0id,Love Like This,49,SS501,46.0,"['k-pop', 'k-pop boy group']",0.581,0.838,11,-4.051,0.0,0.0783,0.0268,0.0,0.209,0.771,155.891
94,09CAOGrMHucCFL64TYGJ7H,다른 남자 말고 너 Only You,53,miss A,48.0,"['k-pop', 'k-pop girl group']",0.638,0.767,0,-3.155,1.0,0.132,0.0527,0.0,0.276,0.406,168.076
95,4EwNWRBWdZ6bgvxRHlZ8OO,CROOKED,59,G-DRAGON,59.0,"['k-pop', 'k-rap']",0.665,0.919,2,-3.211,1.0,0.0922,0.00191,0.0,0.0588,0.782,129.962
96,2JcQ5i13wsNdyyXs8Sqab0,Chained Up,51,VIXX,46.0,"['k-pop', 'k-pop boy group']",0.728,0.941,9,-2.044,0.0,0.188,0.0955,0.0,0.328,0.924,92.065
97,2U6RSyXFnDVNYoD9iUgi09,Bomb Bomb,58,KARD,54.0,['k-pop'],0.76,0.842,6,-5.558,1.0,0.131,0.0677,0.000123,0.313,0.882,102.987
98,3bD1rBz24Pnu6tjXf4wJxH,FUN!,59,fromis_9,57.0,"['k-pop', 'k-pop girl group']",0.694,0.931,8,-2.001,1.0,0.0722,0.0377,0.0,0.0624,0.807,124.008
99,5w18nowVMRZrC5Na9Vxoth,"쏘리 쏘리 Sorry, Sorry",61,SUPER JUNIOR,58.0,"['k-pop', 'k-pop boy group']",0.706,0.972,11,-2.359,0.0,0.0352,0.0226,2.57e-06,0.267,0.962,129.946
